Sorting,caseID,Activity Name,Timestamp
8402,905,Purchase Requisition Created,2021-09-04 21:12:00
8403,905,Purchase Order Reviewed,2021-09-04 21:12:00
8404,905,Purchase Order Approved,2021-09-09 19:03:57
8405,905,Order Placed with Vendor,2021-09-10 0:55:24
8406,905,Vendor Ships Package from Warehouse,2021-09-10 3:09:25
8407,905,Order Cancelled,2021-09-11 6:45:47
8408,906,Purchase Requisition Created,2021-09-01 11:10:00
8409,906,Purchase Order Reviewed,2021-09-01 11:10:00
8410,906,Purchase Order Approved,2021-09-04 14:33:13
8411,906,Order Placed with Vendor,2021-09-04 20:41:29
8412,906,Vendor Ships Package from Warehouse,2021-09-05 1:04:59
8413,906,Package Picked Up by Carrier,2021-09-09 5:58:10
8414,906,Package Shipped by Sea,2021-09-10 17:13:17
8415,906,Parcel Received at Customs,2021-09-29 15:19:43
8416,906,Customs Approved,2021-09-30 11:34:57
8417,906,Package Received at Store,2021-09-30 16:41:01
8418,907,Purchase Requisition Created,2020-03-11 14:22:00
8419,907,Purchase Order Reviewed,2020-03-11 14:22:00
8420,907,Purchase Order Approved,2020-03-13 12:33:16
8421,907,Negotiations with Vendor,2020-03-13 14:28:34
8422,907,Order Placed with Vendor,2020-03-15 5:37:42
8423,907,Vendor Ships Package from Warehouse,2020-03-15 13:06:29
8424,907,Package Picked Up by Carrier,2020-03-19 3:47:32
8425,907,Package Shipped by Sea,2020-03-20 7:40:59
8426,907,Parcel Received at Customs,2020-04-07 17:22:22
8427,907,Customs Denied,2020-04-08 6:20:06
8428,907,Package Shipped Back to Vendor,2020-04-08 12:23:35
8429,908,Purchase Requisition Created,2020-02-08 7:04:00
8430,908,Purchase Order Reviewed,2020-02-08 7:04:00
8431,908,Purchase Order Approved,2020-02-12 11:01:48
8432,908,Order Placed with Vendor,2020-02-12 18:54:02
8433,908,Vendor Ships Package from Warehouse,2020-02-13 2:11:53
8434,908,Package Picked Up by Carrier,2020-02-16 18:48:04
8435,908,Package Shipped by Sea,2020-02-17 23:42:44
8436,908,Parcel Received at Customs,2020-03-03 13:34:36
8437,908,Customs Approved,2020-03-04 5:04:41
8438,908,Package Received at Warehouse,2020-03-04 8:24:26
8439,908,Package Transferred to Store,2020-03-04 18:02:36
8440,908,Package Received at Store,2020-03-05 22:25:29
8441,909,Purchase Requisition Created,2021-03-08 21:54:00
8442,909,Purchase Order Reviewed,2021-03-08 21:54:00
8443,909,Purchase Order Approved,2021-03-11 21:02:19
8444,909,Negotiations with Vendor,2021-03-12 2:08:47
8445,909,Order Cancelled,2021-03-14 5:32:57
8446,910,Purchase Requisition Created,2021-07-01 8:38:00
8447,910,Purchase Order Reviewed,2021-07-01 8:38:00
8448,910,Purchase Order Approved,2021-07-05 19:18:02
8449,910,Order Placed with Vendor,2021-07-06 0:08:10
8450,910,Vendor Ships Package from Warehouse,2021-07-06 7:59:26
8451,910,Package Picked Up by Carrier,2021-07-08 16:08:07
8452,910,Package Shipped by Road,2021-07-09 7:30:15
8453,910,Package Received at Warehouse,2021-07-12 6:05:35
8454,910,Package Transferred to Store,2021-07-12 14:08:09
8455,910,Package Received at Store,2021-07-13 15:19:51
8456,911,Purchase Requisition Created,2021-09-01 0:34:00
8457,911,Purchase Order Reviewed,2021-09-01 0:34:00
8458,911,Purchase Order Approved,2021-09-05 5:43:10
8459,911,Negotiations with Vendor,2021-09-05 11:14:38
8460,911,Order Placed with Vendor,2021-09-08 14:42:38
8461,911,Vendor Ships Package from Warehouse,2021-09-08 22:34:36
8462,911,Package Picked Up by Carrier,2021-09-11 6:15:12
8463,911,Package Shipped by Sea,2021-09-12 16:53:44
8464,911,Parcel Received at Customs,2021-09-24 20:08:32
8465,911,Customs Approved,2021-09-25 13:16:37
8466,911,Package Received at Warehouse,2021-09-25 18:50:55
8467,911,Package Transferred to Store,2021-09-26 0:22:10
8468,911,Package Received at Store,2021-09-27 4:37:14
8469,912,Purchase Requisition Created,2020-12-18 18:56:00
8470,912,Purchase Order Reviewed,2020-12-18 18:56:00
8471,912,Purchase Order Approved,2020-12-21 1:47:41
8472,912,Order Placed with Vendor,2020-12-21 6:12:13
8473,912,Vendor Ships Package from Warehouse,2020-12-21 9:13:54
8474,912,Package Picked Up by Carrier,2020-12-23 3:18:00
8475,912,Package Shipped by Sea,2020-12-24 12:43:41
8476,912,Parcel Received at Customs,2021-01-12 19:20:45
8477,912,Customs Approved,2021-01-13 10:00:02
8478,912,Package Received at Warehouse,2021-01-13 14:24:09
8479,912,Package Transferred to Store,2021-01-13 21:10:53
8480,912,Package Received at Store,2021-01-15 3:45:25
8481,913,Purchase Requisition Created,2021-05-27 2:46:00
8482,913,Purchase Order Reviewed,2021-05-27 2:46:00
8483,913,Purchased Order Denied,2021-05-30 19:14:39
8484,914,Purchase Requisition Created,2020-06-23 0:58:00
8485,914,Purchase Order Reviewed,2020-06-23 0:58:00
8486,914,Purchase Order Approved,2020-06-27 16:55:24
8487,914,Negotiations with Vendor,2020-06-27 19:11:05
8488,914,Order Placed with Vendor,2020-07-01 3:29:07
8489,914,Vendor Ships Package from Warehouse,2020-07-01 7:28:53
8490,914,Package Picked Up by Carrier,2020-07-03 8:39:34
8491,914,Package Shipped by Road,2020-07-04 13:49:02
8492,914,Package Received at Store,2020-07-07 20:21:18
8493,915,Purchase Requisition Created,2020-03-29 23:08:00
8494,915,Purchase Order Reviewed,2020-03-29 23:08:00
8495,915,Purchase Order Approved,2020-04-03 20:45:33
8496,915,Order Placed with Vendor,2020-04-03 23:36:47
8497,915,Vendor Ships Package from Warehouse,2020-04-04 2:26:04
8498,915,Package Picked Up by Carrier,2020-04-08 9:29:50
8499,915,Package Shipped by Road,2020-04-09 13:00:23
8500,915,Package Received at Store,2020-04-12 9:02:32
8501,916,Purchase Requisition Created,2020-07-03 15:08:00
8502,916,Purchase Order Reviewed,2020-07-03 15:08:00
8503,916,Purchased Order Denied,2020-07-06 9:17:27
8504,917,Purchase Requisition Created,2021-05-08 0:32:00
8505,917,Purchase Order Reviewed,2021-05-08 0:32:00
8506,917,Purchase Order Approved,2021-05-09 17:21:48
8507,917,Negotiations with Vendor,2021-05-10 0:15:34
8508,917,Order Placed with Vendor,2021-05-11 21:57:07
8509,917,Vendor Ships Package from Warehouse,2021-05-12 0:46:58
8510,917,Package Picked Up by Carrier,2021-05-16 6:10:03
8511,917,Package Shipped by Sea,2021-05-16 19:28:52
8512,917,Parcel Received at Customs,2021-06-04 0:56:06
8513,917,Customs Denied,2021-06-04 18:21:47
8514,917,Package Shipped Back to Vendor,2021-06-05 0:55:36
8515,918,Purchase Requisition Created,2021-07-11 3:20:00
8516,918,Purchase Order Reviewed,2021-07-11 3:20:00
8517,918,Purchase Order Approved,2021-07-15 4:50:19
8518,918,Negotiations with Vendor,2021-07-15 7:49:49
8519,918,Order Cancelled,2021-07-16 21:45:05
8520,919,Purchase Requisition Created,2020-01-21 8:40:00
8521,919,Purchase Order Reviewed,2020-01-21 8:40:00
8522,919,Purchase Order Approved,2020-01-23 23:35:55
8523,919,Order Placed with Vendor,2020-01-24 3:04:46
8524,919,Vendor Ships Package from Warehouse,2020-01-24 10:54:33
8525,919,Package Picked Up by Carrier,2020-01-25 11:02:43
8526,919,Package Shipped by Sea,2020-01-25 22:47:37
8527,919,Parcel Received at Customs,2020-02-07 1:54:19
8528,919,Customs Approved,2020-02-07 21:12:54
8529,919,Package Received at Warehouse,2020-02-08 0:26:07
8530,919,Package Transferred to Store,2020-02-08 6:19:24
8531,919,Package Received at Store,2020-02-09 8:36:33
8532,920,Purchase Requisition Created,2021-05-14 4:30:00
8533,920,Purchase Order Reviewed,2021-05-14 4:30:00
8534,920,Purchase Order Approved,2021-05-16 13:23:56
8535,920,Negotiations with Vendor,2021-05-16 15:53:19
8536,920,Order Cancelled,2021-05-21 2:43:15
8537,921,Purchase Requisition Created,2020-07-20 11:20:00
8538,921,Purchase Order Reviewed,2020-07-20 11:20:00
8539,921,Purchase Order Approved,2020-07-22 16:14:25
8540,921,Negotiations with Vendor,2020-07-22 18:39:57
8541,921,Order Cancelled,2020-07-24 22:56:24
8542,922,Purchase Requisition Created,2020-03-01 17:42:00
8543,922,Purchase Order Reviewed,2020-03-01 17:42:00
8544,922,Purchase Order Approved,2020-03-04 1:13:48
8545,922,Order Placed with Vendor,2020-03-04 2:51:43
8546,922,Vendor Ships Package from Warehouse,2020-03-04 8:39:27
8547,922,Package Picked Up by Carrier,2020-03-06 19:16:06
8548,922,Package Shipped by Sea,2020-03-07 13:04:32
8549,922,Parcel Received at Customs,2020-03-27 9:49:01
8550,922,Customs Approved,2020-03-28 6:28:11
8551,922,Package Received at Warehouse,2020-03-28 12:12:15
8552,922,Package Transferred to Store,2020-03-28 19:54:37
8553,922,Package Received at Store,2020-03-30 6:58:00
8554,923,Purchase Requisition Created,2021-08-16 17:44:00
8555,923,Purchase Order Reviewed,2021-08-16 17:44:00
8556,923,Purchase Order Approved,2021-08-20 8:53:40
8557,923,Order Placed with Vendor,2021-08-20 14:30:07
8558,923,Vendor Ships Package from Warehouse,2021-08-20 21:46:14
8559,923,Package Picked Up by Carrier,2021-08-23 6:10:22
8560,923,Package Shipped by Sea,2021-08-24 14:32:02
8561,923,Parcel Received at Customs,2021-09-10 11:03:58
8562,923,Customs Approved,2021-09-11 0:11:11
8563,923,Package Received at Store,2021-09-11 5:32:33
8564,924,Purchase Requisition Created,2021-06-15 15:34:00
8565,924,Purchase Order Reviewed,2021-06-15 15:34:00
8566,924,Purchased Order Denied,2021-06-19 9:05:53
8567,925,Purchase Requisition Created,2021-01-29 0:40:00
8568,925,Purchase Order Reviewed,2021-01-29 0:40:00
8569,925,Purchase Order Approved,2021-01-30 22:47:36
8570,925,Negotiations with Vendor,2021-01-31 4:44:47
8571,925,Order Placed with Vendor,2021-02-02 10:14:41
8572,925,Vendor Ships Package from Warehouse,2021-02-02 15:59:59
8573,925,Package Picked Up by Carrier,2021-02-04 12:58:24
8574,925,Package Shipped by Sea,2021-02-05 13:33:59
8575,925,Parcel Received at Customs,2021-02-23 3:26:51
8576,925,Customs Approved,2021-02-24 2:07:44
8577,925,Package Received at Warehouse,2021-02-24 6:25:31
8578,925,Package Transferred to Store,2021-02-24 14:07:46
8579,925,Package Received at Store,2021-02-25 22:02:45
8580,926,Purchase Requisition Created,2020-08-02 1:10:00
8581,926,Purchase Order Reviewed,2020-08-02 1:10:00
8582,926,Purchased Order Denied,2020-08-05 8:17:06
8583,927,Purchase Requisition Created,2021-04-19 23:34:00
8584,927,Purchase Order Reviewed,2021-04-19 23:34:00
8585,927,Purchase Order Approved,2021-04-24 8:17:49
8586,927,Order Placed with Vendor,2021-04-24 11:25:57
8587,927,Vendor Ships Package from Warehouse,2021-04-24 14:35:35
8588,927,Package Picked Up by Carrier,2021-04-29 4:54:09
8589,927,Package Shipped by Sea,2021-04-30 5:57:11
8590,927,Parcel Received at Customs,2021-05-12 11:25:25
8591,927,Customs Approved,2021-05-13 2:04:32
8592,927,Package Received at Warehouse,2021-05-13 6:01:05
8593,927,Package Transferred to Store,2021-05-13 13:36:40
8594,927,Package Received at Store,2021-05-14 16:22:48
8595,928,Purchase Requisition Created,2021-05-21 15:58:00
8596,928,Purchase Order Reviewed,2021-05-21 15:58:00
8597,928,Purchase Order Approved,2021-05-25 17:39:47
8598,928,Order Placed with Vendor,2021-05-26 1:22:48
8599,928,Vendor Ships Package from Warehouse,2021-05-26 7:06:33
8600,928,Package Picked Up by Carrier,2021-05-30 22:06:59
8601,928,Package Shipped by Road,2021-05-31 22:41:16
8602,928,Package Received at Store,2021-06-04 2:42:17
8603,929,Purchase Requisition Created,2020-05-12 19:50:00
8604,929,Purchase Order Reviewed,2020-05-12 19:50:00
8605,929,Purchase Order Approved,2020-05-16 14:18:28
8606,929,Order Placed with Vendor,2020-05-16 21:59:35
8607,929,Vendor Ships Package from Warehouse,2020-05-17 0:53:27
8608,929,Package Picked Up by Carrier,2020-05-18 16:23:22
8609,929,Package Shipped by Sea,2020-05-19 8:52:35
8610,929,Parcel Received at Customs,2020-05-29 23:54:31
8611,929,Customs Approved,2020-05-30 15:52:56
8612,929,Package Received at Warehouse,2020-05-30 19:24:24
8613,929,Package Transferred to Store,2020-05-31 1:37:20
8614,929,Package Received at Store,2020-06-01 7:06:25
8615,930,Purchase Requisition Created,2021-06-20 12:18:00
8616,930,Purchase Order Reviewed,2021-06-20 12:18:00
8617,930,Purchase Order Approved,2021-06-22 17:18:00
8618,930,Order Placed with Vendor,2021-06-22 19:20:33
8619,930,Vendor Ships Package from Warehouse,2021-06-22 22:48:17
8620,930,Package Picked Up by Carrier,2021-06-24 7:06:41
8621,930,Package Shipped by Road,2021-06-24 23:48:08
8622,930,Package Received at Store,2021-06-28 4:31:51
8623,931,Purchase Requisition Created,2021-02-24 16:26:00
8624,931,Purchase Order Reviewed,2021-02-24 16:26:00
8625,931,Purchase Order Approved,2021-02-25 19:35:59
8626,931,Negotiations with Vendor,2021-02-26 2:05:34
8627,931,Order Placed with Vendor,2021-03-02 4:39:01
8628,931,Vendor Ships Package from Warehouse,2021-03-02 9:08:35
8629,931,Package Picked Up by Carrier,2021-03-05 12:43:35
8630,931,Package Shipped by Road,2021-03-06 1:11:21
8631,931,Package Received at Warehouse,2021-03-08 17:16:58
8632,931,Package Transferred to Store,2021-03-08 23:58:01
8633,931,Package Received at Store,2021-03-10 5:39:23
8634,932,Purchase Requisition Created,2020-07-01 13:44:00
8635,932,Purchase Order Reviewed,2020-07-01 13:44:00
8636,932,Purchase Order Approved,2020-07-03 17:24:37
8637,932,Order Placed with Vendor,2020-07-03 19:08:19
8638,932,Vendor Ships Package from Warehouse,2020-07-03 22:52:01
8639,932,Package Picked Up by Carrier,2020-07-06 23:29:41
8640,932,Package Shipped by Sea,2020-07-07 16:08:47
8641,932,Parcel Received at Customs,2020-07-21 22:06:06
8642,932,Customs Approved,2020-07-22 18:32:14
8643,932,Package Received at Warehouse,2020-07-23 0:03:21
8644,932,Package Transferred to Store,2020-07-23 8:09:46
8645,932,Package Received at Store,2020-07-24 15:44:45
8646,933,Purchase Requisition Created,2020-01-04 18:36:00
8647,933,Purchase Order Reviewed,2020-01-04 18:36:00
8648,933,Purchase Order Approved,2020-01-09 12:54:25
8649,933,Order Placed with Vendor,2020-01-09 19:54:21
8650,933,Vendor Ships Package from Warehouse,2020-01-10 1:36:50
8651,933,Package Picked Up by Carrier,2020-01-13 23:15:51
8652,933,Package Shipped by Sea,2020-01-14 20:10:19
8653,933,Parcel Received at Customs,2020-02-01 8:59:57
8654,933,Customs Denied,2020-02-02 8:42:08
8655,933,Package Shipped Back to Vendor,2020-02-03 3:49:14
8656,934,Purchase Requisition Created,2021-01-26 15:18:00
8657,934,Purchase Order Reviewed,2021-01-26 15:18:00
8658,934,Purchase Order Approved,2021-01-30 8:50:48
8659,934,Negotiations with Vendor,2021-01-30 10:45:57
8660,934,Order Placed with Vendor,2021-02-01 6:25:11
8661,934,Vendor Ships Package from Warehouse,2021-02-01 12:27:45
8662,934,Package Picked Up by Carrier,2021-02-03 18:20:21
8663,934,Package Shipped by Air,2021-02-04 13:02:36
8664,934,Parcel Received at Customs,2021-02-06 2:39:18
8665,934,Customs Approved,2021-02-06 16:59:23
8666,934,Package Received at Warehouse,2021-02-06 20:52:12
8667,934,Package Transferred to Store,2021-02-07 4:15:36
8668,934,Package Received at Store,2021-02-08 5:02:24
8669,935,Purchase Requisition Created,2020-03-07 19:20:00
8670,935,Purchase Order Reviewed,2020-03-07 19:20:00
8671,935,Purchase Order Approved,2020-03-09 0:19:08
8672,935,Order Placed with Vendor,2020-03-09 5:59:00
8673,935,Vendor Ships Package from Warehouse,2020-03-09 9:46:07
8674,935,Package Picked Up by Carrier,2020-03-13 12:55:58
8675,935,Package Shipped by Road,2020-03-14 2:48:35
8676,935,Package Received at Warehouse,2020-03-17 2:20:29
8677,935,Package Transferred to Store,2020-03-17 8:22:03
8678,935,Package Received at Store,2020-03-18 18:08:23
8679,936,Purchase Requisition Created,2021-04-30 8:42:00
8680,936,Purchase Order Reviewed,2021-04-30 8:42:00
8681,936,Purchase Order Approved,2021-05-04 23:29:46
8682,936,Order Placed with Vendor,2021-05-05 6:17:12
8683,936,Vendor Ships Package from Warehouse,2021-05-05 12:00:27
8684,936,Order Cancelled,2021-05-08 17:38:41
8685,937,Purchase Requisition Created,2020-08-17 2:52:00
8686,937,Purchase Order Reviewed,2020-08-17 2:52:00
8687,937,Purchase Order Approved,2020-08-18 17:10:50
8688,937,Negotiations with Vendor,2020-08-18 20:16:07
8689,937,Order Placed with Vendor,2020-08-22 20:58:09
8690,937,Vendor Ships Package from Warehouse,2020-08-23 4:25:24
8691,937,Package Picked Up by Carrier,2020-08-24 18:57:11
8692,937,Package Shipped by Sea,2020-08-26 5:50:30
8693,937,Parcel Received at Customs,2020-09-10 15:30:22
8694,937,Customs Denied,2020-09-11 9:09:46
8695,937,Package Shipped Back to Vendor,2020-09-11 23:20:25
8696,938,Purchase Requisition Created,2021-07-21 6:54:00
8697,938,Purchase Order Reviewed,2021-07-21 6:54:00
8698,938,Purchase Order Approved,2021-07-25 0:12:41
8699,938,Order Placed with Vendor,2021-07-25 6:55:00
8700,938,Vendor Ships Package from Warehouse,2021-07-25 9:13:10
8701,938,Package Picked Up by Carrier,2021-07-26 16:36:54
8702,938,Package Shipped by Road,2021-07-28 3:27:41
8703,938,Package Received at Store,2021-07-31 0:04:52
8704,939,Purchase Requisition Created,2021-02-18 12:56:00
8705,939,Purchase Order Reviewed,2021-02-18 12:56:00
8706,939,Purchase Order Approved,2021-02-21 17:40:19
8707,939,Negotiations with Vendor,2021-02-21 22:36:33
8708,939,Order Placed with Vendor,2021-02-23 13:50:20
8709,939,Vendor Ships Package from Warehouse,2021-02-23 18:55:53
8710,939,Package Picked Up by Carrier,2021-02-24 22:28:33
8711,939,Package Shipped by Sea,2021-02-26 2:34:58
8712,939,Parcel Received at Customs,2021-03-16 23:14:06
8713,939,Customs Denied,2021-03-17 14:17:57
8714,939,Package Shipped Back to Vendor,2021-03-18 5:38:49
8715,940,Purchase Requisition Created,2021-05-01 8:58:00
8716,940,Purchase Order Reviewed,2021-05-01 8:58:00
8717,940,Purchase Order Approved,2021-05-04 20:58:37
8718,940,Order Placed with Vendor,2021-05-05 2:45:22
8719,940,Vendor Ships Package from Warehouse,2021-05-05 8:38:05
8720,940,Package Picked Up by Carrier,2021-05-09 10:12:13
8721,940,Package Shipped by Road,2021-05-10 11:23:20
8722,940,Package Received at Warehouse,2021-05-12 23:48:41
8723,940,Package Transferred to Store,2021-05-13 7:23:45
8724,940,Package Received at Store,2021-05-14 15:57:11
8725,941,Purchase Requisition Created,2021-01-27 21:32:00
8726,941,Purchase Order Reviewed,2021-01-27 21:32:00
8727,941,Purchase Order Approved,2021-01-30 0:47:56
8728,941,Order Placed with Vendor,2021-01-30 5:27:00
8729,941,Vendor Ships Package from Warehouse,2021-01-30 11:00:45
8730,941,Package Picked Up by Carrier,2021-02-03 17:43:41
8731,941,Package Shipped by Sea,2021-02-05 2:38:38
8732,941,Parcel Received at Customs,2021-02-16 11:41:49
8733,941,Customs Denied,2021-02-17 5:31:48
8734,941,Package Shipped Back to Vendor,2021-02-17 11:36:55
8735,942,Purchase Requisition Created,2020-07-28 8:08:00
8736,942,Purchase Order Reviewed,2020-07-28 8:08:00
8737,942,Purchase Order Approved,2020-07-29 20:41:17
8738,942,Order Placed with Vendor,2020-07-30 3:51:21
8739,942,Vendor Ships Package from Warehouse,2020-07-30 8:29:38
8740,942,Order Cancelled,2020-08-03 4:06:11
